canonical,aliases,meaning,partOfSpeech,domain,level,example,sourceTag,reviewStatus
farmer,,farmer,noun,people,chat,farmer asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
worker,,worker,noun,people,chat,worker asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
engineer,,engineer,noun,people,chat,engineer asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
lawyer,,lawyer,noun,people,chat,lawyer asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
artist,,artist,noun,people,chat,artist asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
singer,,singer,noun,people,chat,singer asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
dancer,,dancer,noun,people,chat,dancer asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
player,,player,noun,people,chat,player asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
coach,,coach,noun,people,chat,coach asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
minister,,minister,noun,people,chat,minister asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
officer,,officer,noun,people,chat,officer asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
clerk,,clerk,noun,people,chat,clerk asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
vendor,,vendor,noun,people,chat,vendor asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
seller,,seller,noun,people,chat,seller asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
buyer,,buyer,noun,people,chat,buyer asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
customer,,customer,noun,people,chat,customer asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
guest,,guest,noun,people,chat,guest asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
visitor,,visitor,noun,people,chat,visitor asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
host,,host,noun,people,chat,host asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
owner,,owner,noun,people,chat,owner asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
manager,,manager,noun,people,chat,manager asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
team,,team,noun,people,chat,team asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
people,,people,noun,people,chat,people asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
person,,person,noun,people,chat,person asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
saparmeina,,saparmeina,proper_noun,place,chat,saparmeina asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
lilong,,lilong,proper_noun,place,chat,lilong asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
kakwa,,kakwa,proper_noun,place,chat,kakwa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
kongba,,kongba,proper_noun,place,chat,kongba asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
lamlong,,lamlong,proper_noun,place,chat,lamlong asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
kshetrigao,,kshetrigao,proper_noun,place,chat,kshetrigao asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
keishamthong,,keishamthong,proper_noun,place,chat,keishamthong asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
patsoi,,patsoi,proper_noun,place,chat,patsoi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
langthabal,,langthabal,proper_noun,place,chat,langthabal asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
wangoi,,wangoi,proper_noun,place,chat,wangoi asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
sekmai,,sekmai,proper_noun,place,chat,sekmai asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
lamshang,,lamshang,proper_noun,place,chat,lamshang asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
lamsang,,lamsang,proper_noun,place,chat,lamsang asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
androo,,androo,proper_noun,place,chat,androo asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
yairipok,,yairipok,proper_noun,place,chat,yairipok asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
wangjing,,wangjing,proper_noun,place,chat,wangjing asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
heirok,,heirok,proper_noun,place,chat,heirok asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
sugnoo,,sugnoo,proper_noun,place,chat,sugnoo asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
keibul-lamjao,,keibul lamjao,proper_noun,place,chat,keibul-lamjao asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
khongjom,,khongjom,proper_noun,place,chat,khongjom asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
samurou,,samurou,proper_noun,place,chat,samurou asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
nambol,,nambol,proper_noun,place,chat,nambol asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ningthoukhong,,ningthoukhong,proper_noun,place,chat,ningthoukhong asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
mayang-imphal,,mayang imphal,proper_noun,place,chat,mayang-imphal asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
wangjing-tentha,,wangjing tentha,proper_noun,place,chat,wangjing-tentha asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
paona-bazar,,paona bazar,proper_noun,place,chat,paona-bazar asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
thangal-bazar,,thangal bazar,proper_noun,place,chat,thangal-bazar asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ima-market,,ima market,proper_noun,place,chat,ima-market asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
malom,,malom,proper_noun,place,chat,malom asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
canchipur,,canchipur,proper_noun,place,chat,canchipur asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
mantripukhri,,mantripukhri,proper_noun,place,chat,mantripukhri asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
sangakpham,,sangakpham,proper_noun,place,chat,sangakpham asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
takyel,,takyel,proper_noun,place,chat,takyel asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
naoremthong,,naoremthong,proper_noun,place,chat,naoremthong asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tulihal,,tulihal,proper_noun,place,chat,tulihal asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
rice,,rice,noun,daily-object,chat,rice asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
dal,,dal,noun,daily-object,chat,dal asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
fish,,fish,noun,daily-object,chat,fish asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
meat,,meat,noun,daily-object,chat,meat asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
sa,,sa,noun,daily-object,chat,sa asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chicken,,chicken,noun,daily-object,chat,chicken asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
egg,,egg,noun,daily-object,chat,egg asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
makok,,makok,noun,daily-object,chat,makok asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
potato,,potato,noun,daily-object,chat,potato asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tomato,,tomato,noun,daily-object,chat,tomato asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
onion,,onion,noun,daily-object,chat,onion asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
garlic,,garlic,noun,daily-object,chat,garlic asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
ginger,,ginger,noun,daily-object,chat,ginger asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
chilli,,chilli,noun,daily-object,chat,chilli asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
salt,,salt,noun,daily-object,chat,salt asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
sugar,,sugar,noun,daily-object,chat,sugar asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
oil,,oil,noun,daily-object,chat,oil asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
tea,,tea,noun,daily-object,chat,tea asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
milk,,milk,noun,daily-object,chat,milk asi MayekAma database-da review candidate ni.,build13-researched-chat-growth,needs_review
